dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/mnt/ramdisk/def-base-c3/limit-0.3,20000,30.0000,12.2117,17.7884,350.5196,136.5356,213.9840,0.0000,0.0000,0.0000,10.6840,10.1808,11.0294,0.1668,18.2226,21.2623,0.8115,0.6518
/mnt/ramdisk/def-base-c3/limit-0.2,20000,30.0000,12.2117,17.7884,260.5103,104.0422,156.4681,0.0000,0.0000,0.0000,7.6837,7.5199,7.7961,0.0997,18.2226,20.0391,0.8365,0.7017
/mnt/ramdisk/def-base-c3/limit-0.1,20000,30.0000,12.2117,17.7884,163.4486,68.5567,94.8918,0.0000,0.0000,0.0000,4.4483,4.6140,4.3345,0.0503,18.2226,19.1389,0.9155,0.7695
/mnt/ramdisk/def-base-c4/limit-0.3,20000,30.0000,12.2117,17.7884,351.9416,136.3633,215.5782,0.0000,0.0000,0.0000,10.7314,10.1667,11.1191,0.1694,18.2226,21.3093,0.8117,0.6597
/mnt/ramdisk/def-base-c4/limit-0.2,20000,30.0000,12.2117,17.7884,263.5879,105.4137,158.1743,0.0000,0.0000,0.0000,7.7863,7.6322,7.8920,0.1012,18.2226,20.0662,0.8275,0.6695
/mnt/ramdisk/def-base-c4/limit-0.1,20000,30.0000,12.2117,17.7884,163.7802,68.6262,95.1539,0.0000,0.0000,0.0000,4.4593,4.6197,4.3492,0.0507,18.2226,19.1459,0.9167,0.7595
/mnt/ramdisk/def-base-c5/limit-0.3,20000,30.0000,12.2117,17.7884,352.8567,136.9988,215.8579,0.0000,0.0000,0.0000,10.7619,10.2187,11.1348,0.1706,18.2226,21.3305,0.8270,0.6697
/mnt/ramdisk/def-base-c5/limit-0.2,20000,30.0000,12.2117,17.7884,262.2092,104.6749,157.5343,0.0000,0.0000,0.0000,7.7403,7.5717,7.8560,0.1008,18.2226,20.0597,0.8610,0.6843
/mnt/ramdisk/def-base-c5/limit-0.1,20000,30.0000,12.2117,17.7884,163.5125,68.3761,95.1363,0.0000,0.0000,0.0000,4.4504,4.5993,4.3482,0.0509,18.2226,19.1506,0.9160,0.7648
/mnt/ramdisk/def-base-c6/limit-0.3,20000,30.0000,12.2117,17.7884,350.1884,135.2115,214.9769,0.0000,0.0000,0.0000,10.6729,10.0723,11.0853,0.1703,18.2226,21.3253,0.7468,0.6633
/mnt/ramdisk/def-base-c6/limit-0.2,20000,30.0000,12.2117,17.7884,261.1855,103.3697,157.8158,0.0000,0.0000,0.0000,7.7062,7.4648,7.8719,0.1008,18.2226,20.0592,0.8590,0.7053
/mnt/ramdisk/def-base-c6/limit-0.1,20000,30.0000,12.2117,17.7884,163.1253,67.8855,95.2398,0.0000,0.0000,0.0000,4.4375,4.5591,4.3541,0.0511,18.2226,19.1547,0.9002,0.7688
/mnt/ramdisk/def-base-c7/limit-0.3,20000,30.0000,12.2117,17.7884,351.7424,135.9272,215.8152,0.0000,0.0000,0.0000,10.7247,10.1309,11.1324,0.1717,18.2226,21.3514,0.7820,0.6490
