dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-9/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,588.1435,177.1735,410.9700,0.0000,0.0000,0.0000,18.6048,13.5086,22.1033,0.7401,18.2226,31.7083,0.7438,0.6472
/home/tobipull/cf-tune-9/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,465.0308,143.4513,321.5795,0.0000,0.0000,0.0000,14.5010,10.7471,17.0781,0.4516,18.2226,26.4519,0.7765,0.6613
/home/tobipull/cf-tune-9/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,341.4386,107.8058,233.6328,0.0000,0.0000,0.0000,10.3813,7.8281,12.1340,0.2381,18.2226,22.5620,0.8257,0.6743
/home/tobipull/cf-tune-9/1000-states[1..3]drp[209922..588090]num[1..1]steps[69002..82431]/limit-1,20000,30.0000,12.2117,17.7884,206.0656,75.6834,130.3821,0.0000,0.0000,0.0000,5.8689,5.1976,6.3296,0.5530,18.2226,28.2992,0.9307,0.7130
/home/tobipull/cf-tune-9/1000-states[1..3]drp[209922..588090]num[1..1]steps[69002..82431]/limit-0.75,20000,30.0000,12.2117,17.7884,179.7071,67.0163,112.6907,0.0000,0.0000,0.0000,4.9902,4.4879,5.3351,0.3058,18.2226,23.7960,0.9347,0.7705
/home/tobipull/cf-tune-9/1000-states[1..3]drp[209922..588090]num[1..1]steps[69002..82431]/limit-0.5,20000,30.0000,12.2117,17.7884,149.1503,57.7914,91.3589,0.0000,0.0000,0.0000,3.9717,3.7325,4.1359,0.1794,18.2226,21.4918,0.9573,0.7405
/home/tobipull/cf-tune-9/1000-slRange(1.425..3.175)/limit-1,20000,30.0000,12.2117,17.7884,234.4663,123.4778,110.9885,0.0000,0.0000,0.0000,6.8155,9.1115,5.2394,0.5352,18.2226,27.9745,0.8772,0.7528
/home/tobipull/cf-tune-9/1000-slRange(1.425..3.175)/limit-0.75,20000,30.0000,12.2117,17.7884,198.6561,103.1920,95.4642,0.0000,0.0000,0.0000,5.6219,7.4503,4.3667,0.3430,18.2226,24.4737,0.9025,0.7608
/home/tobipull/cf-tune-9/1000-slRange(1.425..3.175)/limit-0.5,20000,30.0000,12.2117,17.7884,161.0837,81.9224,79.1613,0.0000,0.0000,0.0000,4.3695,5.7085,3.4502,0.2070,18.2226,21.9953,0.9240,0.7775
/home/tobipull/cf-tune-9/1000-incfalse/limit-1,20000,30.0000,12.2117,17.7884,588.1435,177.1735,410.9700,0.0000,0.0000,0.0000,18.6048,13.5086,22.1033,0.7401,18.2226,31.7083,0.7438,0.6472
/home/tobipull/cf-tune-9/1000-incfalse/limit-0.75,20000,30.0000,12.2117,17.7884,465.0308,143.4513,321.5795,0.0000,0.0000,0.0000,14.5010,10.7471,17.0781,0.4516,18.2226,26.4519,0.7765,0.6613
/home/tobipull/cf-tune-9/1000-incfalse/limit-0.5,20000,30.0000,12.2117,17.7884,341.4386,107.8058,233.6328,0.0000,0.0000,0.0000,10.3813,7.8281,12.1340,0.2381,18.2226,22.5620,0.8257,0.6743
/home/tobipull/cf-tune-9/1000-clRange(1.346..1.883)/limit-1,20000,30.0000,12.2117,17.7884,557.1666,116.9716,440.1950,0.0000,0.0000,0.0000,17.5722,8.5787,23.7462,0.5742,18.2226,28.6866,0.7538,0.6710
/home/tobipull/cf-tune-9/1000-clRange(1.346..1.883)/limit-0.75,20000,30.0000,12.2117,17.7884,441.7316,95.7340,345.9975,0.0000,0.0000,0.0000,13.7244,6.8396,18.4508,0.3639,18.2226,24.8545,0.7965,0.6957
/home/tobipull/cf-tune-9/1000-clRange(1.346..1.883)/limit-0.5,20000,30.0000,12.2117,17.7884,323.6642,75.6896,247.9746,0.0000,0.0000,0.0000,9.7888,5.1981,12.9403,0.2060,18.2226,21.9772,0.8632,0.6920
/home/tobipull/cf-tune-9/478-states[1..5]fltrueclRange(3.195..4.071)/limit-1,20000,30.0000,12.2117,17.7884,641.5973,195.0067,446.5906,0.0000,0.0000,0.0000,20.3866,14.9689,24.1058,0.5823,18.2226,28.8334,0.7680,0.6532
/home/tobipull/cf-tune-9/478-states[1..5]fltrueclRange(3.195..4.071)/limit-0.75,20000,30.0000,12.2117,17.7884,512.3917,157.3564,355.0352,0.0000,0.0000,0.0000,16.0797,11.8858,18.9589,0.3592,18.2226,24.7681,0.8243,0.6635
/home/tobipull/cf-tune-9/478-states[1..5]fltrueclRange(3.195..4.071)/limit-0.5,20000,30.0000,12.2117,17.7884,383.0211,120.4330,262.5881,0.0000,0.0000,0.0000,11.7674,8.8621,13.7618,0.1949,18.2226,21.7751,0.8608,0.6743
/home/tobipull/cf-tune-9/1000-flfalse/limit-1,20000,30.0000,12.2117,17.7884,612.6074,187.8129,424.7946,0.0000,0.0000,0.0000,19.4202,14.3798,22.8805,0.7219,18.2226,31.3781,0.6997,0.6670
/home/tobipull/cf-tune-9/1000-flfalse/limit-0.75,20000,30.0000,12.2117,17.7884,485.7824,151.1227,334.6597,0.0000,0.0000,0.0000,15.1927,11.3753,17.8134,0.4579,18.2226,26.5659,0.7662,0.6660
/home/tobipull/cf-tune-9/1000-flfalse/limit-0.5,20000,30.0000,12.2117,17.7884,355.9458,115.1119,240.8339,0.0000,0.0000,0.0000,10.8649,8.4264,12.5389,0.2364,18.2226,22.5310,0.8397,0.6677
/home/tobipull/cf-tune-9/1000-att865/limit-1,20000,30.0000,12.2117,17.7884,593.3515,182.0397,411.3118,0.0000,0.0000,0.0000,18.7784,13.9071,22.1225,0.7079,18.2226,31.1223,0.7208,0.6470
/home/tobipull/cf-tune-9/1000-att865/limit-0.75,20000,30.0000,12.2117,17.7884,467.2795,142.6745,324.6050,0.0000,0.0000,0.0000,14.5760,10.6835,17.2482,0.4425,18.2226,26.2853,0.7660,0.6440
/home/tobipull/cf-tune-9/1000-att865/limit-0.5,20000,30.0000,12.2117,17.7884,341.5234,107.6075,233.9159,0.0000,0.0000,0.0000,10.3841,7.8119,12.1499,0.2371,18.2226,22.5430,0.8213,0.6610
/home/tobipull/cf-tune-9/1000-num[2..4]/limit-1,20000,30.0000,12.2117,17.7884,262.7505,88.5213,174.2291,0.0000,0.0000,0.0000,7.7583,6.2489,8.7946,0.4112,18.2226,25.7150,0.8910,0.7242
/home/tobipull/cf-tune-9/1000-num[2..4]/limit-0.75,20000,30.0000,12.2117,17.7884,232.9145,80.0013,152.9132,0.0000,0.0000,0.0000,6.7638,5.5512,7.5963,0.3245,18.2226,24.1350,0.9005,0.7230
