dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-10/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,593.3515,182.0397,411.3118,0.0000,0.0000,0.0000,18.7784,13.9071,22.1225,0.7079,18.2226,31.1223,0.7208,0.6470
/home/tobipull/cf-tune-10/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,467.2795,142.6745,324.6050,0.0000,0.0000,0.0000,14.5760,10.6835,17.2482,0.4425,18.2226,26.2853,0.7660,0.6440
/home/tobipull/cf-tune-10/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,341.5234,107.6075,233.9159,0.0000,0.0000,0.0000,10.3841,7.8119,12.1499,0.2371,18.2226,22.5430,0.8213,0.6610
/home/tobipull/cf-tune-10/1000-att934mat[85..355]/limit-1,20000,30.0000,12.2117,17.7884,581.1342,169.0262,412.1080,0.0000,0.0000,0.0000,18.3711,12.8414,22.1673,0.7275,18.2226,31.4789,0.7458,0.6657
/home/tobipull/cf-tune-10/1000-att934mat[85..355]/limit-0.75,20000,30.0000,12.2117,17.7884,455.2247,134.4479,320.7768,0.0000,0.0000,0.0000,14.1742,10.0098,17.0330,0.4514,18.2226,26.4485,0.7645,0.6460
/home/tobipull/cf-tune-10/1000-att934mat[85..355]/limit-0.5,20000,30.0000,12.2117,17.7884,335.5641,101.6980,233.8661,0.0000,0.0000,0.0000,10.1855,7.3279,12.1471,0.2379,18.2226,22.5581,0.8295,0.6675
/home/tobipull/cf-tune-10/1000-states[3..4]/limit-1,20000,30.0000,12.2117,17.7884,593.3515,182.0397,411.3118,0.0000,0.0000,0.0000,18.7784,13.9071,22.1225,0.7079,18.2226,31.1223,0.7208,0.6470
/home/tobipull/cf-tune-10/1000-states[3..4]/limit-0.75,20000,30.0000,12.2117,17.7884,467.2795,142.6745,324.6050,0.0000,0.0000,0.0000,14.5760,10.6835,17.2482,0.4425,18.2226,26.2853,0.7660,0.6440
/home/tobipull/cf-tune-10/1000-states[3..4]/limit-0.5,20000,30.0000,12.2117,17.7884,341.5234,107.6075,233.9159,0.0000,0.0000,0.0000,10.3841,7.8119,12.1499,0.2371,18.2226,22.5430,0.8213,0.6610
/home/tobipull/cf-tune-10/1000-fltruetraces[TorCircuit]num[2..11]incfalse/limit-1,20000,30.0000,12.2117,17.7884,315.9155,96.0413,219.8742,0.0000,0.0000,0.0000,9.5305,6.8647,11.3606,0.4851,18.2226,27.0616,0.8708,0.6783
