dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-1/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,630.1581,271.6400,358.5181,0.0000,0.0000,0.0000,20.0053,21.2443,19.1547,1.1917,18.2226,39.9379,0.7592,0.6880
/home/tobipull/cf-tune-1/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,421.6478,189.4634,232.1844,0.0000,0.0000,0.0000,13.0549,14.5150,12.0526,0.6107,18.2226,29.3511,0.8522,0.7205
/home/tobipull/cf-tune-1/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,258.7952,120.7876,138.0076,0.0000,0.0000,0.0000,7.6265,8.8912,6.7583,0.2614,18.2226,22.9866,0.9040,0.7410
/home/tobipull/cf-tune-1/16-mat[10..101]steps[61474..77780]clRange(0.629..0.965)/limit-1,20000,30.0000,12.2117,17.7884,565.4625,186.9232,378.5394,0.0000,0.0000,0.0000,17.8488,14.3070,20.2802,5.1340,18.2226,111.7770,0.8690,0.8195
/home/tobipull/cf-tune-1/16-mat[10..101]steps[61474..77780]clRange(0.629..0.965)/limit-0.75,20000,30.0000,12.2117,17.7884,364.2527,135.0130,229.2397,0.0000,0.0000,0.0000,11.1418,10.0561,11.8871,1.1785,18.2226,39.6981,0.9070,0.8163
/home/tobipull/cf-tune-1/16-mat[10..101]steps[61474..77780]clRange(0.629..0.965)/limit-0.5,20000,30.0000,12.2117,17.7884,251.4294,98.6290,152.8004,0.0000,0.0000,0.0000,7.3810,7.0766,7.5899,0.4445,18.2226,26.3228,0.9240,0.8070
/home/tobipull/cf-tune-1/1000-inctrue/limit-1,20000,30.0000,12.2117,17.7884,614.6101,251.7693,362.8408,0.0000,0.0000,0.0000,19.4870,19.6171,19.3977,1.1955,18.2226,40.0080,0.7895,0.7007
/home/tobipull/cf-tune-1/1000-inctrue/limit-0.75,20000,30.0000,12.2117,17.7884,406.5034,176.0685,230.4349,0.0000,0.0000,0.0000,12.5501,13.4181,11.9543,0.6388,18.2226,29.8628,0.8600,0.6957
/home/tobipull/cf-tune-1/1000-inctrue/limit-0.5,20000,30.0000,12.2117,17.7884,250.1200,114.6756,135.4444,0.0000,0.0000,0.0000,7.3373,8.3907,6.6142,0.2741,18.2226,23.2170,0.9110,0.7378
/home/tobipull/cf-tune-1/1000-states[1..2]/limit-1,20000,30.0000,12.2117,17.7884,709.8450,303.2740,406.5709,0.0000,0.0000,0.0000,22.6615,23.8348,21.8560,1.6442,18.2226,48.1842,0.7660,0.7410
