dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t1.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7646.9437,1448.1488,6198.7949,0.0000,0.0000,0.0000,0.8256,3.1618,0.6139,1.0117,28.0652,56.4584,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t1.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7644.2714,1448.6864,6195.5851,0.0000,0.0000,0.0000,0.8249,3.1633,0.6131,1.0894,28.0652,58.6384,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t2.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7636.8939,1448.6242,6188.2697,0.0000,0.0000,0.0000,0.8232,3.1632,0.6112,1.1451,28.0652,60.2040,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t2.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7633.0211,1449.0430,6183.9781,0.0000,0.0000,0.0000,0.8222,3.1644,0.6101,1.1791,28.0652,61.1577,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t3.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7629.6875,1450.0684,6179.6192,0.0000,0.0000,0.0000,0.8214,3.1673,0.6089,1.2974,28.0652,64.4782,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7624.2730,1450.9998,6173.2732,0.0000,0.0000,0.0000,0.8202,3.1700,0.6073,1.4127,28.0652,67.7116,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.9-t4.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7621.4568,1452.3447,6169.1122,0.0000,0.0000,0.0000,0.8195,3.1739,0.6062,1.4924,28.0652,69.9492,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t1.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7655.5338,1445.9037,6209.6301,0.0000,0.0000,0.0000,0.8276,3.1553,0.6167,0.4705,28.0652,41.2701,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t1.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7655.0802,1446.6014,6208.4788,0.0000,0.0000,0.0000,0.8275,3.1573,0.6164,0.4916,28.0652,41.8616,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t2.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7651.7809,1446.6679,6205.1131,0.0000,0.0000,0.0000,0.8267,3.1575,0.6156,0.4924,28.0652,41.8833,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t2.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7648.8794,1446.1376,6202.7418,0.0000,0.0000,0.0000,0.8260,3.1560,0.6149,0.5240,28.0652,42.7708,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t3.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7648.4957,1446.9106,6201.5852,0.0000,0.0000,0.0000,0.8259,3.1582,0.6146,0.5581,28.0652,43.7274,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7645.3803,1447.7658,6197.6145,0.0000,0.0000,0.0000,0.8252,3.1607,0.6136,0.5903,28.0652,44.6323,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.92-t4.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7646.5266,1450.1088,6196.4178,0.0000,0.0000,0.0000,0.8255,3.1674,0.6133,0.5773,28.0652,44.2675,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t1.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.0802,1444.6352,6215.4449,0.0000,0.0000,0.0000,0.8287,3.1517,0.6182,0.3296,28.0652,37.3159,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t1.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.2021,1445.3164,6215.8857,0.0000,0.0000,0.0000,0.8290,3.1537,0.6184,0.3287,28.0652,37.2892,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t2.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.0563,1444.7999,6215.2564,0.0000,0.0000,0.0000,0.8287,3.1522,0.6182,0.3301,28.0652,37.3310,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t2.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7659.8573,1444.8924,6214.9649,0.0000,0.0000,0.0000,0.8286,3.1524,0.6181,0.3304,28.0652,37.3375,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t3.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.3797,1445.2483,6215.1314,0.0000,0.0000,0.0000,0.8288,3.1535,0.6182,0.3321,28.0652,37.3859,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7658.7195,1445.3264,6213.3931,0.0000,0.0000,0.0000,0.8284,3.1537,0.6177,0.3373,28.0652,37.5311,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t4.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7658.9366,1445.8664,6213.0703,0.0000,0.0000,0.0000,0.8284,3.1552,0.6176,0.3390,28.0652,37.5807,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t1.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.2780,1444.2109,6216.0671,0.0000,0.0000,0.0000,0.8287,3.1505,0.6184,0.3234,28.0652,37.1414,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t1.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.8748,1444.9170,6216.9578,0.0000,0.0000,0.0000,0.8291,3.1525,0.6186,0.3217,28.0652,37.0948,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t2.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.9593,1444.4614,6216.4979,0.0000,0.0000,0.0000,0.8289,3.1512,0.6185,0.3219,28.0652,37.0986,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t2.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.8447,1444.2674,6216.5773,0.0000,0.0000,0.0000,0.8289,3.1506,0.6185,0.3205,28.0652,37.0603,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t3.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.8552,1444.0443,6217.8109,0.0000,0.0000,0.0000,0.8291,3.1500,0.6189,0.3207,28.0652,37.0665,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.2742,1443.7890,6216.4852,0.0000,0.0000,0.0000,0.8287,3.1493,0.6185,0.3210,28.0652,37.0734,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.96-t4.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.1453,1443.9779,6217.1674,0.0000,0.0000,0.0000,0.8290,3.1498,0.6187,0.3214,28.0652,37.0864,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t1.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.2820,1444.2149,6216.0671,0.0000,0.0000,0.0000,0.8287,3.1505,0.6184,0.3228,28.0652,37.1257,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t1.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.8812,1444.9234,6216.9578,0.0000,0.0000,0.0000,0.8291,3.1525,0.6186,0.3211,28.0652,37.0759,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t2.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.9453,1444.4391,6216.5062,0.0000,0.0000,0.0000,0.8289,3.1511,0.6185,0.3211,28.0652,37.0781,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t2.5-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.8487,1444.2714,6216.5773,0.0000,0.0000,0.0000,0.8289,3.1507,0.6185,0.3196,28.0652,37.0357,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t3.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.8646,1444.0537,6217.8109,0.0000,0.0000,0.0000,0.8291,3.1500,0.6189,0.3197,28.0652,37.0372,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7660.2854,1443.8002,6216.4852,0.0000,0.0000,0.0000,0.8288,3.1493,0.6185,0.3197,28.0652,37.0380,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.98-t4.0-n5000-b10,19000,4188.8085,347.9627,3840.8458,7661.1690,1444.0016,6217.1674,0.0000,0.0000,0.0000,0.8290,3.1499,0.6187,0.3203,28.0652,37.0549,-1.0000,-1.0000
