dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/tmp/eph-blocking-inf-bw4-seed95/limit-0.75,10000,176325.4970,59903.0255,116422.4715,467317.6877,165509.1446,301808.5431,0.0000,0.0000,0.0000,1.6503,1.7630,1.5924,0.7849,331.3417,591.4204,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed95/limit-0.75,10000,182040.6249,61410.1994,120630.4255,464047.4239,164999.7854,299047.6385,0.0000,0.0000,0.0000,1.5491,1.6868,1.4790,0.7509,331.1738,579.8604,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed96/limit-0.75,10000,176133.6577,56173.0940,119960.5637,411863.0079,143449.9582,268413.0497,0.0000,0.0000,0.0000,1.3384,1.5537,1.2375,0.7560,331.1527,581.4985,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed96/limit-0.75,10000,103381.5308,35227.2288,68154.3020,296728.0636,104047.4419,192680.6217,0.0000,0.0000,0.0000,1.8702,1.9536,1.8271,0.7964,331.9563,596.3284,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed96/limit-0.75,10000,145406.9267,49549.9500,95856.9767,399802.4667,141088.0228,258714.4439,0.0000,0.0000,0.0000,1.7495,1.8474,1.6990,0.8110,331.6522,600.6131,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed96/limit-0.75,10000,176325.4970,59903.0255,116422.4715,466384.8545,165233.2793,301151.5752,0.0000,0.0000,0.0000,1.6450,1.7583,1.5867,0.7918,331.3417,593.7084,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed96/limit-0.75,10000,182040.6249,61410.1994,120630.4255,463274.2033,164387.7757,298886.4276,0.0000,0.0000,0.0000,1.5449,1.6769,1.4777,0.7568,331.1738,581.8157,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed97/limit-0.75,10000,176133.6577,56173.0940,119960.5637,412182.8384,143141.6862,269041.1522,0.0000,0.0000,0.0000,1.3402,1.5482,1.2427,0.7485,331.1527,579.0231,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed97/limit-0.75,10000,103381.5308,35227.2288,68154.3020,297319.3942,103949.7935,193369.6007,0.0000,0.0000,0.0000,1.8759,1.9508,1.8372,0.7931,331.9563,595.2379,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed97/limit-0.75,10000,145406.9267,49549.9500,95856.9767,400765.6862,141102.0318,259663.6544,0.0000,0.0000,0.0000,1.7562,1.8477,1.7089,0.8035,331.6522,598.1364,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed97/limit-0.75,10000,176325.4970,59903.0255,116422.4715,467165.2839,164928.8287,302236.4552,0.0000,0.0000,0.0000,1.6494,1.7533,1.5960,0.7859,331.3417,591.7357,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed97/limit-0.75,10000,182040.6249,61410.1994,120630.4255,463915.0496,164172.5733,299742.4763,0.0000,0.0000,0.0000,1.5484,1.6734,1.4848,0.7528,331.1738,580.4739,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed98/limit-0.75,10000,176133.6577,56173.0940,119960.5637,413760.6024,144844.8507,268915.7517,0.0000,0.0000,0.0000,1.3491,1.5785,1.2417,0.7380,331.1527,575.5512,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed98/limit-0.75,10000,103381.5308,35227.2288,68154.3020,296943.4658,104475.6578,192467.8080,0.0000,0.0000,0.0000,1.8723,1.9658,1.8240,0.7925,331.9563,595.0363,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed98/limit-0.75,10000,145406.9267,49549.9500,95856.9767,399675.9355,141746.4464,257929.4891,0.0000,0.0000,0.0000,1.7487,1.8607,1.6908,0.8039,331.6522,598.2687,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed98/limit-0.75,10000,176325.4970,59903.0255,116422.4715,465881.0248,165992.8504,299888.1744,0.0000,0.0000,0.0000,1.6422,1.7710,1.5759,0.7808,331.3417,590.0666,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed98/limit-0.75,10000,182040.6249,61410.1994,120630.4255,463301.8785,165584.3158,297717.5627,0.0000,0.0000,0.0000,1.5450,1.6964,1.4680,0.7482,331.1738,578.9443,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-default-seed99/limit-0.75,10000,176133.6577,56173.0940,119960.5637,410936.5590,142661.0069,268275.5521,0.0000,0.0000,0.0000,1.3331,1.5397,1.2364,0.7460,331.1527,578.2055,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw1-seed99/limit-0.75,10000,103381.5308,35227.2288,68154.3020,297334.8865,103757.1103,193577.7762,0.0000,0.0000,0.0000,1.8761,1.9454,1.8403,0.7933,331.9563,595.3078,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw2-seed99/limit-0.75,10000,145406.9267,49549.9500,95856.9767,400885.5580,141047.3313,259838.2267,0.0000,0.0000,0.0000,1.7570,1.8466,1.7107,0.8043,331.6522,598.3856,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw4-seed99/limit-0.75,10000,176325.4970,59903.0255,116422.4715,467174.2371,164895.9168,302278.3203,0.0000,0.0000,0.0000,1.6495,1.7527,1.5964,0.7847,331.3417,591.3498,-1.0000,-1.0000
/home/tobipull/tmp/eph-blocking-inf-bw8-seed99/limit-0.75,10000,182040.6249,61410.1994,120630.4255,463334.6255,163974.9369,299359.6886,0.0000,0.0000,0.0000,1.5452,1.6702,1.4816,0.7486,331.1738,579.1056,-1.0000,-1.0000
