dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/regulator-u4.5-c1.0-r1200-d0.94-t3.55-n4000-b10,19000,4188.8085,347.9627,3840.8458,6980.2280,1153.9044,5826.3236,0.0000,0.0000,0.0000,0.6664,2.3162,0.5169,0.1159,28.0652,31.3174,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r200-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7247.7509,1537.5873,5710.1636,0.0000,0.0000,0.0000,0.7303,3.4188,0.4867,15.1050,28.0652,451.9913,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r277-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7452.2667,1518.2180,5934.0487,0.0000,0.0000,0.0000,0.7791,3.3632,0.5450,6.1738,28.0652,201.3356,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r300-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7485.2929,1511.0256,5974.2673,0.0000,0.0000,0.0000,0.7870,3.3425,0.5555,4.7818,28.0652,162.2676,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r400-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7588.3004,1487.1167,6101.1837,0.0000,0.0000,0.0000,0.8116,3.2738,0.5885,1.6843,28.0652,75.3364,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7658.7195,1445.3264,6213.3931,0.0000,0.0000,0.0000,0.8284,3.1537,0.6177,0.3373,28.0652,37.5311,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r800-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7671.0572,1405.1513,6265.9058,0.0000,0.0000,0.0000,0.8313,3.0382,0.6314,0.2075,28.0652,33.8898,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r1000-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7656.2984,1362.8519,6293.4465,0.0000,0.0000,0.0000,0.8278,2.9167,0.6386,0.1545,28.0652,32.4008,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r1200-d0.94-t3.55-n5000-b10,19000,4188.8085,347.9627,3840.8458,7641.3034,1330.1979,6311.1054,0.0000,0.0000,0.0000,0.8242,2.8228,0.6432,0.1295,28.0652,31.7004,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r200-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,7568.1142,1632.7445,5935.3697,0.0000,0.0000,0.0000,0.8067,3.6923,0.5453,15.8082,28.0652,471.7268,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r277-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,7867.6942,1636.9717,6230.7225,0.0000,0.0000,0.0000,0.8783,3.7044,0.6222,6.5705,28.0652,212.4672,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r300-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,7921.5586,1634.5032,6287.0554,0.0000,0.0000,0.0000,0.8911,3.6974,0.6369,5.1267,28.0652,171.9465,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r400-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,8095.7581,1628.9927,6466.7653,0.0000,0.0000,0.0000,0.9327,3.6815,0.6837,1.8742,28.0652,80.6643,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r600-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,8233.7122,1603.0964,6630.6158,0.0000,0.0000,0.0000,0.9656,3.6071,0.7263,0.3726,28.0652,38.5225,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r800-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,8285.3242,1573.2778,6712.0463,0.0000,0.0000,0.0000,0.9780,3.5214,0.7475,0.2271,28.0652,34.4400,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r1000-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,8294.7199,1538.3092,6756.4107,0.0000,0.0000,0.0000,0.9802,3.4209,0.7591,0.1686,28.0652,32.7962,-1.0000,-1.0000
/home/tobipull/regulator-u4.5-c1.0-r1200-d0.94-t3.55-n6000-b10,19000,4188.8085,347.9627,3840.8458,8289.7186,1503.7194,6785.9992,0.0000,0.0000,0.0000,0.9790,3.3215,0.7668,0.1405,28.0652,32.0071,-1.0000,-1.0000
