dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-5/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,604.5469,150.2867,454.2602,0.0000,0.0000,0.0000,19.1516,11.3068,24.5369,0.5950,18.2226,29.0654,0.5590,0.6665
/home/tobipull/cf-tune-5/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,480.6549,122.2883,358.3666,0.0000,0.0000,0.0000,15.0218,9.0141,19.1461,0.3590,18.2226,24.7652,0.7977,0.6617
/home/tobipull/cf-tune-5/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,356.5160,95.7546,260.7613,0.0000,0.0000,0.0000,10.8839,6.8413,13.6591,0.2000,18.2226,21.8673,0.8335,0.6990
/home/tobipull/cf-tune-5/1000-crp[81..175]dRange(0.334..3.33)incfalse/limit-1,20000,30.0000,12.2117,17.7884,599.0266,158.0180,441.0086,0.0000,0.0000,0.0000,18.9676,11.9399,23.7920,1.8100,18.2226,51.2056,0.6887,0.6558
/home/tobipull/cf-tune-5/1000-crp[81..175]dRange(0.334..3.33)incfalse/limit-0.75,20000,30.0000,12.2117,17.7884,417.0168,109.3886,307.6282,0.0000,0.0000,0.0000,12.9006,7.9577,16.2938,0.9439,18.2226,35.4236,0.7688,0.6615
/home/tobipull/cf-tune-5/1000-crp[81..175]dRange(0.334..3.33)incfalse/limit-0.5,20000,30.0000,12.2117,17.7884,271.9904,74.0801,197.9103,0.0000,0.0000,0.0000,8.0663,5.0663,10.1258,0.3992,18.2226,25.4977,0.8482,0.6940
/home/tobipull/cf-tune-5/1000-slRange(0.981..3.342)/limit-1,20000,30.0000,12.2117,17.7884,271.9699,144.8169,127.1530,0.0000,0.0000,0.0000,8.0657,10.8589,6.1481,0.5301,18.2226,27.8820,0.8590,0.7200
/home/tobipull/cf-tune-5/1000-slRange(0.981..3.342)/limit-0.75,20000,30.0000,12.2117,17.7884,233.1113,124.0035,109.1078,0.0000,0.0000,0.0000,6.7704,9.1545,5.1337,0.3452,18.2226,24.5126,0.8632,0.7432
/home/tobipull/cf-tune-5/1000-slRange(0.981..3.342)/limit-0.5,20000,30.0000,12.2117,17.7884,183.2966,96.1109,87.1857,0.0000,0.0000,0.0000,5.1099,6.8704,3.9013,0.2003,18.2226,21.8720,0.9010,0.7322
/home/tobipull/cf-tune-5/11-traces[TorCircuit]num[4..5]clRange(1.996..4.046)dRange(1.102..1.392)/limit-1,20000,30.0000,12.2117,17.7884,1027.5067,325.5115,701.9953,0.0000,0.0000,0.0000,33.2502,25.6558,38.4638,7.8652,18.2226,161.5464,0.7173,0.7965
/home/tobipull/cf-tune-5/11-traces[TorCircuit]num[4..5]clRange(1.996..4.046)dRange(1.102..1.392)/limit-0.75,20000,30.0000,12.2117,17.7884,638.9470,184.2301,454.7169,0.0000,0.0000,0.0000,20.2982,14.0864,24.5626,3.5553,18.2226,83.0097,0.7632,0.7907
/home/tobipull/cf-tune-5/11-traces[TorCircuit]num[4..5]clRange(1.996..4.046)dRange(1.102..1.392)/limit-0.5,20000,30.0000,12.2117,17.7884,278.5630,76.8114,201.7516,0.0000,0.0000,0.0000,8.2854,5.2900,10.3418,0.8208,18.2226,33.1803,0.8690,0.7910
/home/tobipull/cf-tune-5/1000-num[3..9]/limit-1,20000,30.0000,12.2117,17.7884,536.9177,128.2254,408.6923,0.0000,0.0000,0.0000,16.8973,9.5003,21.9753,0.6419,18.2226,29.9190,0.7612,0.6685
/home/tobipull/cf-tune-5/1000-num[3..9]/limit-0.75,20000,30.0000,12.2117,17.7884,433.1234,106.1517,326.9717,0.0000,0.0000,0.0000,13.4374,7.6927,17.3812,0.3699,18.2226,24.9629,0.8180,0.6777
/home/tobipull/cf-tune-5/1000-num[3..9]/limit-0.5,20000,30.0000,12.2117,17.7884,321.9864,84.7529,237.2335,0.0000,0.0000,0.0000,9.7329,5.9403,12.3365,0.1991,18.2226,21.8507,0.8508,0.6600
/home/tobipull/cf-tune-5/1000-att367/limit-1,20000,30.0000,12.2117,17.7884,587.4666,147.1234,440.3432,0.0000,0.0000,0.0000,18.5822,11.0478,23.7546,0.5658,18.2226,28.5326,0.7435,0.6538
/home/tobipull/cf-tune-5/1000-att367/limit-0.75,20000,30.0000,12.2117,17.7884,471.8934,120.3945,351.4989,0.0000,0.0000,0.0000,14.7298,8.8590,18.7601,0.3572,18.2226,24.7309,0.7895,0.6790
/home/tobipull/cf-tune-5/1000-att367/limit-0.5,20000,30.0000,12.2117,17.7884,354.0308,94.0042,260.0265,0.0000,0.0000,0.0000,10.8010,6.6979,13.6178,0.1963,18.2226,21.7997,0.8572,0.7123
