dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,bandwidth,bandwidth sent,bandwidth recv,delay,time base,time defended,rf,df
/mnt/ramdisk/break_pad-infinite.toml,19000,4188.8085,347.9627,3840.8458,7342.3711,1746.6196,5595.7515,0.0000,0.0000,0.0000,0.7529,4.0196,0.4569,0.0000,28.0652,28.0652,0.7579,0.6829
