dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,bandwidth,bandwidth sent,bandwidth recv,delay,time base,time defended,rf,df
/mnt/ramdisk/break_pad-bottleneck.toml,19000,4188.8085,347.9627,3840.8458,7338.3955,1744.2779,5594.1176,0.0000,0.0000,0.0000,0.7519,4.0128,0.4565,3.0965,28.0652,114.9699,0.7018,0.6679
