dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-3/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,332.0985,145.0657,187.0328,0.0000,0.0000,0.0000,10.0700,10.8793,9.5143,1.6394,18.2226,48.0963,0.8193,0.7200
/home/tobipull/cf-tune-3/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,232.1686,102.5364,129.6321,0.0000,0.0000,0.0000,6.7390,7.3966,6.2875,0.8243,18.2226,33.2439,0.8562,0.6917
/home/tobipull/cf-tune-3/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,155.7168,68.9505,86.7664,0.0000,0.0000,0.0000,4.1906,4.6463,3.8777,0.3637,18.2226,24.8504,0.8988,0.7568
/home/tobipull/cf-tune-3/1000-fltrue/limit-1,20000,30.0000,12.2117,17.7884,305.1349,138.4770,166.6578,0.0000,0.0000,0.0000,9.1712,10.3397,8.3689,2.1943,18.2226,58.2094,0.8475,0.7360
/home/tobipull/cf-tune-3/1000-fltrue/limit-0.75,20000,30.0000,12.2117,17.7884,210.1558,93.6438,116.5120,0.0000,0.0000,0.0000,6.0052,6.6684,5.5499,0.9954,18.2226,36.3611,0.8862,0.7318
/home/tobipull/cf-tune-3/1000-fltrue/limit-0.5,20000,30.0000,12.2117,17.7884,138.1639,61.3873,76.7766,0.0000,0.0000,0.0000,3.6055,4.0269,3.3161,0.4100,18.2226,25.6932,0.9217,0.7302
/home/tobipull/cf-tune-3/1000-num[1..4]clRange(9.296..9.599)/limit-1,20000,30.0000,12.2117,17.7884,569.6107,400.8797,168.7311,0.0000,0.0000,0.0000,17.9870,31.8276,8.4855,2.1908,18.2226,58.1443,0.7738,0.7418
/home/tobipull/cf-tune-3/1000-num[1..4]clRange(9.296..9.599)/limit-0.75,20000,30.0000,12.2117,17.7884,395.9798,274.6077,121.3722,0.0000,0.0000,0.0000,12.1993,21.4874,5.8231,0.9590,18.2226,35.6980,0.8433,0.7465
/home/tobipull/cf-tune-3/1000-num[1..4]clRange(9.296..9.599)/limit-0.5,20000,30.0000,12.2117,17.7884,258.2546,175.2063,83.0483,0.0000,0.0000,0.0000,7.6085,13.3475,3.6687,0.3712,18.2226,24.9870,0.8802,0.7335
/home/tobipull/cf-tune-3/1000-traces[TorCircuit]num[8..13]/limit-1,20000,30.0000,12.2117,17.7884,390.2749,171.2239,219.0510,0.0000,0.0000,0.0000,12.0092,13.0214,11.3143,1.7781,18.2226,50.6248,0.8155,0.7093
