dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-8/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,443.7391,141.4629,302.2762,0.0000,0.0000,0.0000,13.7913,10.5843,15.9929,0.6228,18.2226,29.5724,0.8090,0.6308
/home/tobipull/cf-tune-8/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,359.8290,115.5050,244.3240,0.0000,0.0000,0.0000,10.9943,8.4586,12.7351,0.4265,18.2226,25.9939,0.8290,0.6530
/home/tobipull/cf-tune-8/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,269.9945,88.9955,180.9990,0.0000,0.0000,0.0000,7.9998,6.2878,9.1751,0.2293,18.2226,22.4014,0.8645,0.6727
/home/tobipull/cf-tune-8/1000-states[1..2]dRange(0.124..3.983)/limit-1,20000,30.0000,12.2117,17.7884,542.0632,186.3340,355.7292,0.0000,0.0000,0.0000,17.0688,14.2587,18.9979,1.5251,18.2226,46.0134,0.7750,0.6917
/home/tobipull/cf-tune-8/1000-states[1..2]dRange(0.124..3.983)/limit-0.75,20000,30.0000,12.2117,17.7884,395.8005,141.5999,254.2006,0.0000,0.0000,0.0000,12.1934,10.5955,13.2903,0.6510,18.2226,30.0846,0.8460,0.7030
/home/tobipull/cf-tune-8/1000-states[1..2]dRange(0.124..3.983)/limit-0.5,20000,30.0000,12.2117,17.7884,282.1651,107.3543,174.8108,0.0000,0.0000,0.0000,8.4055,7.7911,8.8273,0.3057,18.2226,23.7929,0.8755,0.7130
/home/tobipull/cf-tune-8/1000-steps[16034..34577]/limit-1,20000,30.0000,12.2117,17.7884,441.3500,136.7175,304.6325,0.0000,0.0000,0.0000,13.7117,10.1957,16.1254,0.6560,18.2226,30.1764,0.7915,0.6705
/home/tobipull/cf-tune-8/1000-steps[16034..34577]/limit-0.75,20000,30.0000,12.2117,17.7884,361.1925,114.4817,246.7108,0.0000,0.0000,0.0000,11.0397,8.3748,12.8692,0.4281,18.2226,26.0231,0.8250,0.6492
/home/tobipull/cf-tune-8/1000-steps[16034..34577]/limit-0.5,20000,30.0000,12.2117,17.7884,271.3236,88.4409,182.8827,0.0000,0.0000,0.0000,8.0441,6.2423,9.2810,0.2302,18.2226,22.4173,0.8772,0.5985
/home/tobipull/cf-tune-8/1000-flfalse/limit-1,20000,30.0000,12.2117,17.7884,451.0376,143.7531,307.2846,0.0000,0.0000,0.0000,14.0346,10.7718,16.2745,0.6618,18.2226,30.2815,0.7843,0.6610
