dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,bandwidth,bandwidth sent,bandwidth recv,delay,time base,time defended,rf,df
/mnt/ramdisk/front-budget2000-wmin1-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5205.1038,859.3048,4345.7989,0.0000,0.0000,0.0000,0.2426,1.4695,0.1315,0.0000,28.0652,28.0652,0.9061,0.8271
/mnt/ramdisk/front-budget2000-wmin1-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5291.4947,900.6727,4390.8220,0.0000,0.0000,0.0000,0.2632,1.5884,0.1432,0.0000,28.0652,28.0652,0.9011,0.8242
/mnt/ramdisk/front-budget2500-wmin1-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5447.5312,979.8705,4467.6607,0.0000,0.0000,0.0000,0.3005,1.8160,0.1632,0.0000,28.0652,28.0652,0.9053,0.7900
/mnt/ramdisk/front-budget2500-wmin1-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5444.7449,975.5219,4469.2231,0.0000,0.0000,0.0000,0.2998,1.8035,0.1636,0.0000,28.0652,28.0652,0.9003,0.8134
/mnt/ramdisk/front-budget2500-wmin1-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5532.7974,1021.1043,4511.6931,0.0000,0.0000,0.0000,0.3209,1.9345,0.1747,0.0000,28.0652,28.0652,0.9026,0.7955
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5705.0715,1106.6875,4598.3840,0.0000,0.0000,0.0000,0.3620,2.1805,0.1972,0.0000,28.0652,28.0652,0.9037,0.7411
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5694.0996,1101.4392,4592.6604,0.0000,0.0000,0.0000,0.3594,2.1654,0.1957,0.0000,28.0652,28.0652,0.9063,0.8218
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5788.5839,1146.5278,4642.0561,0.0000,0.0000,0.0000,0.3819,2.2950,0.2086,0.0000,28.0652,28.0652,0.9053,0.7871
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,4947.1219,724.9837,4222.1382,0.0000,0.0000,0.0000,0.1810,1.0835,0.0993,0.0000,28.0652,28.0652,0.9003,0.8166
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,4951.4264,729.0455,4222.3809,0.0000,0.0000,0.0000,0.1821,1.0952,0.0993,0.0000,28.0652,28.0652,0.9063,0.8495
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5043.5056,775.2197,4268.2859,0.0000,0.0000,0.0000,0.2040,1.2279,0.1113,0.0000,28.0652,28.0652,0.9074,0.8605
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5047.7408,776.6420,4271.0988,0.0000,0.0000,0.0000,0.2051,1.2320,0.1120,0.0000,28.0652,28.0652,0.9037,0.7958
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5049.4501,778.1363,4271.3138,0.0000,0.0000,0.0000,0.2055,1.2363,0.1121,0.0000,28.0652,28.0652,0.9108,0.8363
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5135.5346,820.1123,4315.4223,0.0000,0.0000,0.0000,0.2260,1.3569,0.1236,0.0000,28.0652,28.0652,0.9032,0.8571
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5201.7355,852.1277,4349.6077,0.0000,0.0000,0.0000,0.2418,1.4489,0.1325,0.0000,28.0652,28.0652,0.9053,0.7918
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5206.4346,856.5887,4349.8459,0.0000,0.0000,0.0000,0.2429,1.4617,0.1325,0.0000,28.0652,28.0652,0.9034,0.8363
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5292.8986,901.0076,4391.8910,0.0000,0.0000,0.0000,0.2636,1.5894,0.1435,0.0000,28.0652,28.0652,0.9029,0.8563
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5445.7884,977.0186,4468.7698,0.0000,0.0000,0.0000,0.3001,1.8078,0.1635,0.0000,28.0652,28.0652,0.9024,0.7992
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5449.2991,976.8074,4472.4916,0.0000,0.0000,0.0000,0.3009,1.8072,0.1645,0.0000,28.0652,28.0652,0.9047,0.8213
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5542.6094,1023.8573,4518.7521,0.0000,0.0000,0.0000,0.3232,1.9424,0.1765,0.0000,28.0652,28.0652,0.9045,0.7911
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5703.7519,1103.6297,4600.1222,0.0000,0.0000,0.0000,0.3617,2.1717,0.1977,0.0000,28.0652,28.0652,0.9055,0.7395
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5690.7784,1100.0652,4590.7132,0.0000,0.0000,0.0000,0.3586,2.1614,0.1952,0.0000,28.0652,28.0652,0.9053,0.8074
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5790.7404,1149.1121,4641.6283,0.0000,0.0000,0.0000,0.3824,2.3024,0.2085,0.0000,28.0652,28.0652,0.9013,0.8103
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,4948.5553,728.4615,4220.0937,0.0000,0.0000,0.0000,0.1814,1.0935,0.0987,0.0000,28.0652,28.0652,0.9050,0.8187
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,4946.8331,727.9958,4218.8373,0.0000,0.0000,0.0000,0.1810,1.0922,0.0984,0.0000,28.0652,28.0652,0.9037,0.8603
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5037.6947,773.6700,4264.0247,0.0000,0.0000,0.0000,0.2027,1.2234,0.1102,0.0000,28.0652,28.0652,0.8987,0.8466
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5047.8689,777.7678,4270.1012,0.0000,0.0000,0.0000,0.2051,1.2352,0.1118,0.0000,28.0652,28.0652,0.9058,0.8182
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5049.2334,777.4103,4271.8231,0.0000,0.0000,0.0000,0.2054,1.2342,0.1122,0.0000,28.0652,28.0652,0.9079,0.8574
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5135.5266,821.1139,4314.4127,0.0000,0.0000,0.0000,0.2260,1.3598,0.1233,0.0000,28.0652,28.0652,0.8974,0.8474
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5198.4425,853.3311,4345.1114,0.0000,0.0000,0.0000,0.2410,1.4524,0.1313,0.0000,28.0652,28.0652,0.9029,0.8074
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5204.2672,855.9677,4348.2994,0.0000,0.0000,0.0000,0.2424,1.4599,0.1321,0.0000,28.0652,28.0652,0.9079,0.8376
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5290.5295,900.3193,4390.2102,0.0000,0.0000,0.0000,0.2630,1.5874,0.1430,0.0000,28.0652,28.0652,0.9045,0.8250
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5451.3548,977.4563,4473.8985,0.0000,0.0000,0.0000,0.3014,1.8091,0.1648,0.0000,28.0652,28.0652,0.9089,0.7797
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5448.8014,977.5257,4471.2756,0.0000,0.0000,0.0000,0.3008,1.8093,0.1641,0.0000,28.0652,28.0652,0.9084,0.7884
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5535.7818,1023.9548,4511.8270,0.0000,0.0000,0.0000,0.3216,1.9427,0.1747,0.0000,28.0652,28.0652,0.9045,0.8084
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5699.8349,1103.0062,4596.8287,0.0000,0.0000,0.0000,0.3607,2.1699,0.1968,0.0000,28.0652,28.0652,0.9032,0.7587
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5690.9057,1100.8124,4590.0933,0.0000,0.0000,0.0000,0.3586,2.1636,0.1951,0.0000,28.0652,28.0652,0.9021,0.8218
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5789.4809,1146.2706,4643.2103,0.0000,0.0000,0.0000,0.3821,2.2942,0.2089,0.0000,28.0652,28.0652,0.9089,0.7913
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,4950.6742,727.2684,4223.4057,0.0000,0.0000,0.0000,0.1819,1.0901,0.0996,0.0000,28.0652,28.0652,0.9011,0.8276
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,4949.6660,727.3123,4222.3537,0.0000,0.0000,0.0000,0.1816,1.0902,0.0993,0.0000,28.0652,28.0652,0.9021,0.8150
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5043.4481,775.5522,4267.8959,0.0000,0.0000,0.0000,0.2040,1.2288,0.1112,0.0000,28.0652,28.0652,0.9066,0.8355
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5051.8354,779.2092,4272.6263,0.0000,0.0000,0.0000,0.2060,1.2393,0.1124,0.0000,28.0652,28.0652,0.9026,0.8084
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5047.6286,777.8725,4269.7562,0.0000,0.0000,0.0000,0.2050,1.2355,0.1117,0.0000,28.0652,28.0652,0.9005,0.8353
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5135.6115,822.2639,4313.3476,0.0000,0.0000,0.0000,0.2260,1.3631,0.1230,0.0000,28.0652,28.0652,0.9097,0.8350
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5197.2145,855.1392,4342.0754,0.0000,0.0000,0.0000,0.2407,1.4576,0.1305,0.0000,28.0652,28.0652,0.9005,0.7663
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5202.6345,855.9081,4346.7265,0.0000,0.0000,0.0000,0.2420,1.4598,0.1317,0.0000,28.0652,28.0652,0.9079,0.8392
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5290.3866,899.8225,4390.5641,0.0000,0.0000,0.0000,0.2630,1.5860,0.1431,0.0000,28.0652,28.0652,0.9029,0.8376
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5446.2220,979.0312,4467.1908,0.0000,0.0000,0.0000,0.3002,1.8136,0.1631,0.0000,28.0652,28.0652,0.9018,0.7589
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5448.0528,978.5445,4469.5083,0.0000,0.0000,0.0000,0.3006,1.8122,0.1637,0.0000,28.0652,28.0652,0.8992,0.7866
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5541.7434,1028.6715,4513.0718,0.0000,0.0000,0.0000,0.3230,1.9563,0.1750,0.0000,28.0652,28.0652,0.8995,0.7961
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5704.5753,1106.1176,4598.4577,0.0000,0.0000,0.0000,0.3619,2.1788,0.1973,0.0000,28.0652,28.0652,0.9037,0.7550
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5695.9690,1104.2728,4591.6962,0.0000,0.0000,0.0000,0.3598,2.1735,0.1955,0.0000,28.0652,28.0652,0.8997,0.8187
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5791.5984,1149.8925,4641.7059,0.0000,0.0000,0.0000,0.3826,2.3046,0.2085,0.0000,28.0652,28.0652,0.9068,0.7937
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,4946.2439,727.9083,4218.3356,0.0000,0.0000,0.0000,0.1808,1.0919,0.0983,0.0000,28.0652,28.0652,0.9058,0.8032
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,4946.9840,725.7438,4221.2402,0.0000,0.0000,0.0000,0.1810,1.0857,0.0990,0.0000,28.0652,28.0652,0.9055,0.8663
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5038.3417,774.4487,4263.8930,0.0000,0.0000,0.0000,0.2028,1.2257,0.1101,0.0000,28.0652,28.0652,0.9000,0.8545
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5049.5110,779.6173,4269.8937,0.0000,0.0000,0.0000,0.2055,1.2405,0.1117,0.0000,28.0652,28.0652,0.9053,0.8000
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5053.5678,782.5699,4270.9979,0.0000,0.0000,0.0000,0.2064,1.2490,0.1120,0.0000,28.0652,28.0652,0.9058,0.8479
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5140.1228,823.7917,4316.3312,0.0000,0.0000,0.0000,0.2271,1.3675,0.1238,0.0000,28.0652,28.0652,0.9058,0.8461
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5202.0882,858.4496,4343.6386,0.0000,0.0000,0.0000,0.2419,1.4671,0.1309,0.0000,28.0652,28.0652,0.9005,0.7871
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5201.3783,857.5795,4343.7988,0.0000,0.0000,0.0000,0.2417,1.4646,0.1309,0.0000,28.0652,28.0652,0.9082,0.8318
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5292.0026,902.0764,4389.9263,0.0000,0.0000,0.0000,0.2634,1.5925,0.1430,0.0000,28.0652,28.0652,0.9076,0.8384
/mnt/ramdisk/front-budget2500-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5446.7967,978.2674,4468.5293,0.0000,0.0000,0.0000,0.3003,1.8114,0.1634,0.0000,28.0652,28.0652,0.9013,0.7892
/mnt/ramdisk/front-budget2500-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5444.3853,978.4988,4465.8865,0.0000,0.0000,0.0000,0.2997,1.8121,0.1627,0.0000,28.0652,28.0652,0.9042,0.8034
