dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,bandwidth,bandwidth sent,bandwidth recv,delay,time base,time defended,rf,df
/mnt/ramdisk/front-budget2500-wmin1-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5444.2675,974.4735,4469.7939,0.0000,0.0000,0.0000,0.2997,1.8005,0.1638,4.2826,28.0652,148.2569,0.8495,0.8232
/mnt/ramdisk/front-budget2500-wmin1-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5532.7718,1021.3166,4511.4553,0.0000,0.0000,0.0000,0.3208,1.9351,0.1746,4.3088,28.0652,148.9929,0.8579,0.8045
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5691.5187,1101.4349,4590.0837,0.0000,0.0000,0.0000,0.3587,2.1654,0.1951,10.0796,28.0652,310.9512,0.8245,0.7350
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5693.7744,1101.5246,4592.2498,0.0000,0.0000,0.0000,0.3593,2.1656,0.1956,6.7839,28.0652,218.4578,0.8411,0.8105
/mnt/ramdisk/front-budget3000-wmin1-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5788.2572,1146.0348,4642.2224,0.0000,0.0000,0.0000,0.3818,2.2936,0.2086,7.0956,28.0652,227.2035,0.8392,0.7837
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,4942.8055,723.2770,4219.5285,0.0000,0.0000,0.0000,0.1800,1.0786,0.0986,1.5698,28.0652,72.1232,0.8782,0.8124
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,4950.5588,727.5404,4223.0185,0.0000,0.0000,0.0000,0.1819,1.0909,0.0995,1.0138,28.0652,56.5180,0.8837,0.8405
/mnt/ramdisk/front-budget1500-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5043.2772,775.2438,4268.0334,0.0000,0.0000,0.0000,0.2040,1.2280,0.1112,1.1920,28.0652,61.5197,0.8826,0.8595
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5041.9905,773.5906,4268.3999,0.0000,0.0000,0.0000,0.2037,1.2232,0.1113,2.3548,28.0652,94.1527,0.8661,0.7887
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5048.9786,779.4613,4269.5174,0.0000,0.0000,0.0000,0.2053,1.2401,0.1116,1.5354,28.0652,71.1555,0.8787,0.8353
/mnt/ramdisk/front-budget1700-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5135.4043,820.3323,4315.0720,0.0000,0.0000,0.0000,0.2260,1.3575,0.1235,1.5480,28.0652,71.5090,0.8792,0.8495
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5191.4443,849.9384,4341.5059,0.0000,0.0000,0.0000,0.2394,1.4426,0.1304,3.6211,28.0652,129.6935,0.8584,0.7676
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5205.0772,856.2146,4348.8626,0.0000,0.0000,0.0000,0.2426,1.4607,0.1323,2.4341,28.0652,96.3790,0.8655,0.8247
/mnt/ramdisk/front-budget2000-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5292.2375,900.5257,4391.7118,0.0000,0.0000,0.0000,0.2634,1.5880,0.1434,2.3931,28.0652,95.2269,0.8642,0.8389
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5433.7141,969.5838,4464.1303,0.0000,0.0000,0.0000,0.2972,1.7865,0.1623,6.5258,28.0652,211.2125,0.8439,0.7613
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5448.5546,978.7241,4469.8305,0.0000,0.0000,0.0000,0.3007,1.8127,0.1638,4.2330,28.0652,146.8639,0.8518,0.8226
/mnt/ramdisk/front-budget2500-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5542.3388,1023.3677,4518.9711,0.0000,0.0000,0.0000,0.3231,1.9410,0.1766,4.6555,28.0652,158.7229,0.8539,0.8042
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5689.3339,1095.5975,4593.7364,0.0000,0.0000,0.0000,0.3582,2.1486,0.1960,10.1055,28.0652,311.6777,0.8334,0.7668
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5689.5034,1098.7757,4590.7277,0.0000,0.0000,0.0000,0.3583,2.1577,0.1952,6.5833,28.0652,212.8278,0.8300,0.8071
/mnt/ramdisk/front-budget3000-wmin5-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5791.5733,1149.6515,4641.9218,0.0000,0.0000,0.0000,0.3826,2.3040,0.2086,7.0855,28.0652,226.9210,0.8361,0.7900
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,4942.4592,724.6327,4217.8265,0.0000,0.0000,0.0000,0.1799,1.0825,0.0982,1.6631,28.0652,74.7402,0.8750,0.8232
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,4947.4647,728.1564,4219.3083,0.0000,0.0000,0.0000,0.1811,1.0926,0.0985,0.9772,28.0652,55.4895,0.8803,0.8516
/mnt/ramdisk/front-budget1500-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5037.8806,773.8160,4264.0646,0.0000,0.0000,0.0000,0.2027,1.2238,0.1102,1.2475,28.0652,63.0780,0.8842,0.8458
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5039.9405,776.2601,4263.6804,0.0000,0.0000,0.0000,0.2032,1.2309,0.1101,2.2237,28.0652,90.4751,0.8708,0.8034
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5049.3199,776.3592,4272.9608,0.0000,0.0000,0.0000,0.2054,1.2312,0.1125,1.4903,28.0652,69.8898,0.8761,0.8489
/mnt/ramdisk/front-budget1700-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5135.4465,821.5710,4313.8755,0.0000,0.0000,0.0000,0.2260,1.3611,0.1232,1.6656,28.0652,74.8103,0.8732,0.8437
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5190.7147,849.4883,4341.2264,0.0000,0.0000,0.0000,0.2392,1.4413,0.1303,3.7206,28.0652,132.4847,0.8571,0.7824
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5201.2426,855.4219,4345.8206,0.0000,0.0000,0.0000,0.2417,1.4584,0.1315,2.2868,28.0652,92.2438,0.8674,0.8268
/mnt/ramdisk/front-budget2000-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5290.4458,900.2075,4390.2383,0.0000,0.0000,0.0000,0.2630,1.5871,0.1430,2.5491,28.0652,99.6060,0.8639,0.8311
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5442.2427,973.5843,4468.6584,0.0000,0.0000,0.0000,0.2992,1.7980,0.1635,6.1721,28.0652,201.2862,0.8434,0.7737
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5449.6652,978.2768,4471.3884,0.0000,0.0000,0.0000,0.3010,1.8114,0.1642,4.2773,28.0652,148.1094,0.8439,0.7903
/mnt/ramdisk/front-budget2500-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5536.3041,1024.3010,4512.0031,0.0000,0.0000,0.0000,0.3217,1.9437,0.1747,4.4619,28.0652,153.2886,0.8503,0.8055
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states1,19000,4188.8085,347.9627,3840.8458,5688.2513,1094.0140,4594.2373,0.0000,0.0000,0.0000,0.3580,2.1441,0.1962,10.2990,28.0652,317.1091,0.8289,0.7539
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states10,19000,4188.8085,347.9627,3840.8458,5687.9588,1098.0062,4589.9527,0.0000,0.0000,0.0000,0.3579,2.1555,0.1950,6.4850,28.0652,210.0670,0.8384,0.7747
/mnt/ramdisk/front-budget3000-wmin5-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5789.2202,1145.7154,4643.5047,0.0000,0.0000,0.0000,0.3821,2.2926,0.2090,6.8666,28.0652,220.7780,0.8339,0.7700
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,4942.3754,723.1776,4219.1978,0.0000,0.0000,0.0000,0.1799,1.0783,0.0985,1.5993,28.0652,72.9513,0.8713,0.8197
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,4949.0427,726.8614,4222.1814,0.0000,0.0000,0.0000,0.1815,1.0889,0.0993,1.0406,28.0652,57.2685,0.8837,0.8426
/mnt/ramdisk/front-budget1500-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5043.2832,775.5222,4267.7610,0.0000,0.0000,0.0000,0.2040,1.2288,0.1112,1.2422,28.0652,62.9274,0.8847,0.8366
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5044.9679,777.1381,4267.8298,0.0000,0.0000,0.0000,0.2044,1.2334,0.1112,2.3517,28.0652,94.0654,0.8713,0.7858
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5048.8773,779.2816,4269.5956,0.0000,0.0000,0.0000,0.2053,1.2396,0.1116,1.5117,28.0652,70.4927,0.8711,0.8232
/mnt/ramdisk/front-budget1700-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5135.1631,822.0619,4313.1012,0.0000,0.0000,0.0000,0.2259,1.3625,0.1230,1.6034,28.0652,73.0641,0.8732,0.8371
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5191.8538,852.1939,4339.6599,0.0000,0.0000,0.0000,0.2395,1.4491,0.1299,3.3245,28.0652,121.3694,0.8571,0.7863
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5201.1288,855.9291,4345.1997,0.0000,0.0000,0.0000,0.2417,1.4598,0.1313,2.3126,28.0652,92.9703,0.8674,0.8153
/mnt/ramdisk/front-budget2000-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5289.6490,899.9727,4389.6763,0.0000,0.0000,0.0000,0.2628,1.5864,0.1429,2.5104,28.0652,98.5210,0.8650,0.8158
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5435.9391,977.5058,4458.4333,0.0000,0.0000,0.0000,0.2977,1.8092,0.1608,6.2502,28.0652,203.4776,0.8450,0.7542
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5447.2383,978.5959,4468.6424,0.0000,0.0000,0.0000,0.3004,1.8124,0.1635,4.0588,28.0652,141.9777,0.8411,0.8095
/mnt/ramdisk/front-budget2500-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5541.4278,1028.4521,4512.9757,0.0000,0.0000,0.0000,0.3229,1.9556,0.1750,4.5377,28.0652,155.4169,0.8497,0.8205
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states1,19000,4188.8085,347.9627,3840.8458,5690.5282,1099.2745,4591.2536,0.0000,0.0000,0.0000,0.3585,2.1592,0.1954,10.8122,28.0652,331.5114,0.8250,0.7397
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states10,19000,4188.8085,347.9627,3840.8458,5693.3679,1103.8768,4589.4912,0.0000,0.0000,0.0000,0.3592,2.1724,0.1949,6.8687,28.0652,220.8371,0.8363,0.8192
/mnt/ramdisk/front-budget3000-wmin5-wmax20-states100,19000,4188.8085,347.9627,3840.8458,5791.9572,1150.1277,4641.8295,0.0000,0.0000,0.0000,0.3827,2.3053,0.2085,7.2497,28.0652,231.5310,0.8424,0.7874
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,4942.4441,724.4735,4217.9706,0.0000,0.0000,0.0000,0.1799,1.0820,0.0982,1.7802,28.0652,78.0282,0.8779,0.8005
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,4946.3328,726.5007,4219.8321,0.0000,0.0000,0.0000,0.1808,1.0879,0.0987,1.0156,28.0652,56.5674,0.8887,0.8597
/mnt/ramdisk/front-budget1500-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5038.4124,774.1930,4264.2194,0.0000,0.0000,0.0000,0.2028,1.2249,0.1102,1.2504,28.0652,63.1569,0.8745,0.8447
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5043.5718,775.9347,4267.6372,0.0000,0.0000,0.0000,0.2041,1.2299,0.1111,2.5070,28.0652,98.4251,0.8655,0.8082
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5052.2386,780.8136,4271.4251,0.0000,0.0000,0.0000,0.2061,1.2440,0.1121,1.4757,28.0652,69.4801,0.8750,0.8458
/mnt/ramdisk/front-budget1700-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5140.9137,824.3113,4316.6025,0.0000,0.0000,0.0000,0.2273,1.3690,0.1239,1.6777,28.0652,75.1510,0.8753,0.8482
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5189.6339,852.7991,4336.8348,0.0000,0.0000,0.0000,0.2389,1.4508,0.1291,3.4657,28.0652,125.3298,0.8603,0.7861
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5200.7283,857.8197,4342.9085,0.0000,0.0000,0.0000,0.2416,1.4653,0.1307,2.2315,28.0652,90.6916,0.8705,0.8389
/mnt/ramdisk/front-budget2000-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5291.7018,901.9187,4389.7831,0.0000,0.0000,0.0000,0.2633,1.5920,0.1429,2.5308,28.0652,99.0916,0.8658,0.8218
/mnt/ramdisk/front-budget2500-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5437.0160,975.7789,4461.2371,0.0000,0.0000,0.0000,0.2980,1.8043,0.1615,6.7516,28.0652,217.5504,0.8411,0.7568
/mnt/ramdisk/front-budget2500-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5445.0612,977.7099,4467.3513,0.0000,0.0000,0.0000,0.2999,1.8098,0.1631,4.2131,28.0652,146.3081,0.8508,0.8226
/mnt/ramdisk/front-budget2500-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5538.5393,1024.6166,4513.9227,0.0000,0.0000,0.0000,0.3222,1.9446,0.1752,4.3187,28.0652,149.2714,0.8545,0.7897
/mnt/ramdisk/front-budget3000-wmin10-wmax12-states1,19000,4188.8085,347.9627,3840.8458,5690.6699,1101.4763,4589.1937,0.0000,0.0000,0.0000,0.3585,2.1655,0.1948,10.1666,28.0652,313.3922,0.8311,0.7576
/mnt/ramdisk/front-budget3000-wmin10-wmax12-states10,19000,4188.8085,347.9627,3840.8458,5702.1862,1101.5825,4600.6037,0.0000,0.0000,0.0000,0.3613,2.1658,0.1978,6.5272,28.0652,211.2536,0.8379,0.7768
/mnt/ramdisk/front-budget3000-wmin10-wmax12-states100,19000,4188.8085,347.9627,3840.8458,5779.5338,1141.5696,4637.9642,0.0000,0.0000,0.0000,0.3798,2.2807,0.2075,6.7533,28.0652,217.5986,0.8374,0.7661
/mnt/ramdisk/front-budget1500-wmin10-wmax15-states1,19000,4188.8085,347.9627,3840.8458,4940.5869,721.7988,4218.7882,0.0000,0.0000,0.0000,0.1795,1.0744,0.0984,1.6256,28.0652,73.6887,0.8761,0.8124
/mnt/ramdisk/front-budget1500-wmin10-wmax15-states10,19000,4188.8085,347.9627,3840.8458,4948.9838,727.6978,4221.2860,0.0000,0.0000,0.0000,0.1815,1.0913,0.0991,1.0427,28.0652,57.3284,0.8800,0.8561
/mnt/ramdisk/front-budget1500-wmin10-wmax15-states100,19000,4188.8085,347.9627,3840.8458,5040.1340,771.3820,4268.7520,0.0000,0.0000,0.0000,0.2032,1.2169,0.1114,1.1850,28.0652,61.3217,0.8811,0.8218
