dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-6/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,510.1424,141.4395,368.7029,0.0000,0.0000,0.0000,16.0047,10.5823,19.7272,0.5739,18.2226,28.6812,0.5367,0.6745
/home/tobipull/cf-tune-6/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,420.2337,120.2005,300.0333,0.0000,0.0000,0.0000,13.0078,8.8431,15.8668,0.3990,18.2226,25.4928,0.8050,0.6673
/home/tobipull/cf-tune-6/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,313.5882,93.5854,220.0028,0.0000,0.0000,0.0000,9.4529,6.6636,11.3678,0.2220,18.2226,22.2675,0.8545,0.6823
/home/tobipull/cf-tune-6/1000-flfalsenum[8..11]/limit-1,20000,30.0000,12.2117,17.7884,727.3101,202.2615,525.0485,0.0000,0.0000,0.0000,23.2437,15.5630,28.5164,0.6928,18.2226,30.8469,0.6428,0.6605
/home/tobipull/cf-tune-6/1000-flfalsenum[8..11]/limit-0.75,20000,30.0000,12.2117,17.7884,565.4252,158.6696,406.7556,0.0000,0.0000,0.0000,17.8475,11.9933,21.8664,0.4256,18.2226,25.9780,0.7618,0.6907
/home/tobipull/cf-tune-6/1000-flfalsenum[8..11]/limit-0.5,20000,30.0000,12.2117,17.7884,407.9058,117.6314,290.2745,0.0000,0.0000,0.0000,12.5969,8.6327,15.3182,0.2111,18.2226,22.0695,0.8107,0.6867
/home/tobipull/cf-tune-6/426-fltruesteps[29686..31333]/limit-1,20000,30.0000,12.2117,17.7884,437.0978,123.5633,313.5344,0.0000,0.0000,0.0000,13.5699,9.1185,16.6258,0.5167,18.2226,27.6391,0.8005,0.6795
/home/tobipull/cf-tune-6/426-fltruesteps[29686..31333]/limit-0.75,20000,30.0000,12.2117,17.7884,361.0734,104.8649,256.2086,0.0000,0.0000,0.0000,11.0358,7.5873,13.4032,0.3679,18.2226,24.9261,0.8420,0.6677
/home/tobipull/cf-tune-6/426-fltruesteps[29686..31333]/limit-0.5,20000,30.0000,12.2117,17.7884,278.4486,84.8468,193.6019,0.0000,0.0000,0.0000,8.2816,5.9480,9.8836,0.2217,18.2226,22.2619,0.8785,0.7057
/home/tobipull/cf-tune-6/1000-att488/limit-1,20000,30.0000,12.2117,17.7884,515.8306,148.2511,367.5795,0.0000,0.0000,0.0000,16.1944,11.1401,19.6641,0.6160,18.2226,29.4479,0.7845,0.6710
/home/tobipull/cf-tune-6/1000-att488/limit-0.75,20000,30.0000,12.2117,17.7884,420.7143,123.3418,297.3725,0.0000,0.0000,0.0000,13.0238,9.1003,15.7173,0.4233,18.2226,25.9370,0.8087,0.6630
/home/tobipull/cf-tune-6/1000-att488/limit-0.5,20000,30.0000,12.2117,17.7884,314.4897,95.7845,218.7053,0.0000,0.0000,0.0000,9.4830,6.8437,11.2949,0.2213,18.2226,22.2561,0.8565,0.6950
/home/tobipull/cf-tune-6/1000-states[4..4]traces[TorCircuit]num[5..8]/limit-1,20000,30.0000,12.2117,17.7884,469.3037,124.9336,344.3700,0.0000,0.0000,0.0000,14.6435,9.2307,18.3593,0.5052,18.2226,27.4293,0.7940,0.6540
/home/tobipull/cf-tune-6/1000-states[4..4]traces[TorCircuit]num[5..8]/limit-0.75,20000,30.0000,12.2117,17.7884,388.1889,106.6114,281.5775,0.0000,0.0000,0.0000,11.9396,7.7303,14.8293,0.3718,18.2226,24.9974,0.8220,0.6800
/home/tobipull/cf-tune-6/1000-states[4..4]traces[TorCircuit]num[5..8]/limit-0.5,20000,30.0000,12.2117,17.7884,296.5018,85.6509,210.8508,0.0000,0.0000,0.0000,8.8834,6.0139,10.8533,0.2229,18.2226,22.2838,0.8778,0.6995
/home/tobipull/cf-tune-6/1000-att751flfalse/limit-1,20000,30.0000,12.2117,17.7884,574.4982,165.7519,408.7462,0.0000,0.0000,0.0000,18.1499,12.5733,21.9783,0.6679,18.2226,30.3942,0.7735,0.6502
/home/tobipull/cf-tune-6/1000-att751flfalse/limit-0.75,20000,30.0000,12.2117,17.7884,463.2319,135.6515,327.5804,0.0000,0.0000,0.0000,14.4411,10.1084,17.4154,0.4284,18.2226,26.0292,0.7788,0.6813
/home/tobipull/cf-tune-6/1000-att751flfalse/limit-0.5,20000,30.0000,12.2117,17.7884,339.9646,102.8765,237.0881,0.0000,0.0000,0.0000,10.3322,7.4245,12.3283,0.2259,18.2226,22.3389,0.8415,0.7035
/home/tobipull/cf-tune-6/1000-steps[11217..65272]incfalse/limit-1,20000,30.0000,12.2117,17.7884,487.3164,138.9806,348.3358,0.0000,0.0000,0.0000,15.2439,10.3810,18.5822,0.6097,18.2226,29.3325,0.7973,0.6697
/home/tobipull/cf-tune-6/1000-steps[11217..65272]incfalse/limit-0.75,20000,30.0000,12.2117,17.7884,393.3374,116.5409,276.7966,0.0000,0.0000,0.0000,12.1112,8.5434,14.5606,0.4171,18.2226,25.8236,0.8147,0.6890
/home/tobipull/cf-tune-6/1000-steps[11217..65272]incfalse/limit-0.5,20000,30.0000,12.2117,17.7884,290.2222,90.2283,199.9940,0.0000,0.0000,0.0000,8.6741,6.3887,10.2430,0.2280,18.2226,22.3771,0.8708,0.6870
/home/tobipull/cf-tune-6/1000-drp[329395..919449]/limit-1,20000,30.0000,12.2117,17.7884,420.0941,106.4916,313.6025,0.0000,0.0000,0.0000,13.0031,7.7205,16.6297,0.5284,18.2226,27.8508,0.8375,0.6970
/home/tobipull/cf-tune-6/1000-drp[329395..919449]/limit-0.75,20000,30.0000,12.2117,17.7884,346.7985,90.9217,255.8768,0.0000,0.0000,0.0000,10.5600,6.4455,13.3845,0.3527,18.2226,24.6489,0.8625,0.6913
/home/tobipull/cf-tune-6/1000-drp[329395..919449]/limit-0.5,20000,30.0000,12.2117,17.7884,265.9576,73.3650,192.5925,0.0000,0.0000,0.0000,7.8653,5.0078,9.8269,0.2048,18.2226,21.9554,0.8972,0.7205
/home/tobipull/cf-tune-6/1000-att792crp[671..677]num[8..11]slRange(0.345..5.396)/limit-1,20000,30.0000,12.2117,17.7884,182.3256,87.1041,95.2215,0.0000,0.0000,0.0000,5.0775,6.1329,4.3530,0.3893,18.2226,25.3164,0.9050,0.7522
/home/tobipull/cf-tune-6/1000-att792crp[671..677]num[8..11]slRange(0.345..5.396)/limit-0.75,20000,30.0000,12.2117,17.7884,161.1706,76.5131,84.6574,0.0000,0.0000,0.0000,4.3724,5.2656,3.7592,0.2571,18.2226,22.9070,0.9170,0.7498
/home/tobipull/cf-tune-6/1000-att792crp[671..677]num[8..11]slRange(0.345..5.396)/limit-0.5,20000,30.0000,12.2117,17.7884,139.0471,65.3251,73.7220,0.0000,0.0000,0.0000,3.6349,4.3494,3.1444,0.1673,18.2226,21.2710,0.9280,0.7865
/home/tobipull/cf-tune-6/7-drp[20400..179463]dRange(0.673..3.595)/limit-1,20000,30.0000,12.2117,17.7884,688.6435,220.4298,468.2136,0.0000,0.0000,0.0000,21.9548,17.0508,25.3214,1.3033,18.2226,41.9720,0.8845,0.7222
/home/tobipull/cf-tune-6/7-drp[20400..179463]dRange(0.673..3.595)/limit-0.75,20000,30.0000,12.2117,17.7884,464.5831,160.7243,303.8587,0.0000,0.0000,0.0000,14.4861,12.1616,16.0819,0.7976,18.2226,32.7578,0.9100,0.7462
/home/tobipull/cf-tune-6/7-drp[20400..179463]dRange(0.673..3.595)/limit-0.5,20000,30.0000,12.2117,17.7884,265.2155,97.1518,168.0637,0.0000,0.0000,0.0000,7.8405,6.9557,8.4480,0.3509,18.2226,24.6176,0.9385,0.7860
/home/tobipull/cf-tune-6/1000-traces[TorCircuit]num[1..1]/limit-1,20000,30.0000,12.2117,17.7884,205.8185,80.1584,125.6601,0.0000,0.0000,0.0000,5.8606,5.5641,6.0642,0.3923,18.2226,25.3710,0.9147,0.7385
/home/tobipull/cf-tune-6/1000-traces[TorCircuit]num[1..1]/limit-0.75,20000,30.0000,12.2117,17.7884,181.5518,71.3665,110.1853,0.0000,0.0000,0.0000,5.0517,4.8441,5.1942,0.6105,18.2226,29.3469,0.9220,0.7495
/home/tobipull/cf-tune-6/1000-traces[TorCircuit]num[1..1]/limit-0.5,20000,30.0000,12.2117,17.7884,153.0748,61.0827,91.9922,0.0000,0.0000,0.0000,4.1025,4.0020,4.1715,0.1805,18.2226,21.5125,0.9400,0.7465
/home/tobipull/cf-tune-6/1000-traces[TorCircuit]num[11..12]clRange(2.752..4.718)/limit-1,20000,30.0000,12.2117,17.7884,828.2517,271.8245,556.4272,0.0000,0.0000,0.0000,26.6084,21.2594,30.2804,0.6245,18.2226,29.6018,0.6847,0.6540
/home/tobipull/cf-tune-6/1000-traces[TorCircuit]num[11..12]clRange(2.752..4.718)/limit-0.75,20000,30.0000,12.2117,17.7884,646.4544,213.6378,432.8166,0.0000,0.0000,0.0000,20.5485,16.4946,23.3315,0.3657,18.2226,24.8870,0.7570,0.6955
