dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-0/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,629.0544,308.2244,320.8301,0.0000,0.0000,0.0000,19.9685,24.2402,17.0360,1.2401,18.2226,40.8213,0.8095,0.7163
/home/tobipull/cf-tune-0/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,432.6375,209.2344,223.4031,0.0000,0.0000,0.0000,13.4212,16.1340,11.5590,0.6556,18.2226,30.1689,0.8670,0.7235
/home/tobipull/cf-tune-0/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,262.4567,125.3769,137.0799,0.0000,0.0000,0.0000,7.7486,9.2670,6.7062,0.2816,18.2226,23.3549,0.9012,0.7698
/home/tobipull/cf-tune-0/1000-traces[TorCircuit]num[5..7]incfalse/limit-1,20000,30.0000,12.2117,17.7884,624.9410,305.8238,319.1172,0.0000,0.0000,0.0000,19.8314,24.0436,16.9397,1.1439,18.2226,39.0680,0.8035,0.7260
/home/tobipull/cf-tune-0/1000-traces[TorCircuit]num[5..7]incfalse/limit-0.75,20000,30.0000,12.2117,17.7884,421.1288,206.8681,214.2606,0.0000,0.0000,0.0000,13.0376,15.9402,11.0450,0.6101,18.2226,29.3400,0.8625,0.7268
/home/tobipull/cf-tune-0/1000-traces[TorCircuit]num[5..7]incfalse/limit-0.5,20000,30.0000,12.2117,17.7884,262.0020,128.5243,133.4777,0.0000,0.0000,0.0000,7.7334,9.5247,6.5037,0.2686,18.2226,23.1167,0.8978,0.7675
/home/tobipull/cf-tune-0/1000-slRange(1.477..2.706)/limit-1,20000,30.0000,12.2117,17.7884,543.6795,342.2271,201.4525,0.0000,0.0000,0.0000,17.1227,27.0246,10.3250,1.6519,18.2226,48.3245,0.8648,0.7570
/home/tobipull/cf-tune-0/1000-slRange(1.477..2.706)/limit-0.75,20000,30.0000,12.2117,17.7884,338.0732,195.8678,142.2055,0.0000,0.0000,0.0000,10.2691,15.0394,6.9943,0.6010,18.2226,29.1751,0.9025,0.7582
/home/tobipull/cf-tune-0/1000-slRange(1.477..2.706)/limit-0.5,20000,30.0000,12.2117,17.7884,203.1432,108.2866,94.8567,0.0000,0.0000,0.0000,5.7714,7.8675,4.3325,0.2585,18.2226,22.9330,0.9385,0.7897
/home/tobipull/cf-tune-0/364-states[3..5]mat[164..223]steps[77848..89419]/limit-1,20000,30.0000,12.2117,17.7884,601.5937,297.6727,303.9210,0.0000,0.0000,0.0000,19.0531,23.3761,16.0854,3.4332,18.2226,80.7840,0.7857,0.7077
