dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-7/1000-starting-config/limit-1,20000,30.0000,12.2117,17.7884,488.0432,146.1635,341.8797,0.0000,0.0000,0.0000,15.2681,10.9692,18.2193,0.6055,18.2226,29.2571,0.5000,0.6823
/home/tobipull/cf-tune-7/1000-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,393.8680,119.2736,274.5944,0.0000,0.0000,0.0000,12.1289,8.7672,14.4368,0.4087,18.2226,25.6707,0.8225,0.6895
/home/tobipull/cf-tune-7/1000-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,293.6060,91.8067,201.7993,0.0000,0.0000,0.0000,8.7869,6.5180,10.3445,0.2235,18.2226,22.2963,0.8672,0.6823
/home/tobipull/cf-tune-7/1000-crp[192..228]traces[TorCircuit]num[3..6]slRange(2.698..8.156)dRange(0.045..0.072)/limit-1,20000,30.0000,12.2117,17.7884,292.0498,109.6944,182.3554,0.0000,0.0000,0.0000,8.7350,7.9828,9.2514,0.7954,18.2226,32.7166,0.8552,0.6583
/home/tobipull/cf-tune-7/1000-crp[192..228]traces[TorCircuit]num[3..6]slRange(2.698..8.156)dRange(0.045..0.072)/limit-0.75,20000,30.0000,12.2117,17.7884,245.6635,92.5335,153.1301,0.0000,0.0000,0.0000,7.1888,6.5775,7.6084,0.5433,18.2226,28.1238,0.8760,0.6930
/home/tobipull/cf-tune-7/1000-crp[192..228]traces[TorCircuit]num[3..6]slRange(2.698..8.156)dRange(0.045..0.072)/limit-0.5,20000,30.0000,12.2117,17.7884,202.0343,76.3642,125.6701,0.0000,0.0000,0.0000,5.7345,5.2534,6.0647,0.3258,18.2226,24.1588,0.9000,0.7163
/home/tobipull/cf-tune-7/1000-flfalse/limit-1,20000,30.0000,12.2117,17.7884,536.2168,160.5080,375.7088,0.0000,0.0000,0.0000,16.8739,12.1438,20.1211,0.8955,18.2226,34.5416,0.7472,0.6645
/home/tobipull/cf-tune-7/1000-flfalse/limit-0.75,20000,30.0000,12.2117,17.7884,426.0697,131.6262,294.4434,0.0000,0.0000,0.0000,13.2023,9.7787,15.5526,0.4652,18.2226,26.7006,0.8067,0.6690
/home/tobipull/cf-tune-7/1000-flfalse/limit-0.5,20000,30.0000,12.2117,17.7884,310.2053,98.3747,211.8306,0.0000,0.0000,0.0000,9.3402,7.0558,10.9084,0.2378,18.2226,22.5561,0.8550,0.7003
/home/tobipull/cf-tune-7/1000-mat[63..352]/limit-1,20000,30.0000,12.2117,17.7884,487.1141,153.1276,333.9865,0.0000,0.0000,0.0000,15.2371,11.5395,17.7756,0.7238,18.2226,31.4122,0.7873,0.6747
