dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/home/tobipull/cf-tune-4/478-starting-config/limit-1,20000,30.0000,12.2117,17.7884,693.8208,174.2548,519.5661,0.0000,0.0000,0.0000,22.1274,13.2695,28.2082,2.4677,18.2226,63.1910,0.6577,0.6833
/home/tobipull/cf-tune-4/478-starting-config/limit-0.75,20000,30.0000,12.2117,17.7884,448.6437,111.3812,337.2625,0.0000,0.0000,0.0000,13.9548,8.1209,17.9597,1.1467,18.2226,39.1194,0.7602,0.6585
/home/tobipull/cf-tune-4/478-starting-config/limit-0.5,20000,30.0000,12.2117,17.7884,276.8107,69.5817,207.2290,0.0000,0.0000,0.0000,8.2270,4.6980,10.6497,0.4865,18.2226,27.0884,0.8448,0.6733
/home/tobipull/cf-tune-4/1000-traces[TorCircuit]num[2..10]/limit-1,20000,30.0000,12.2117,17.7884,548.7006,149.7576,398.9430,0.0000,0.0000,0.0000,17.2900,11.2635,21.4272,2.4890,18.2226,63.5796,0.6930,0.6683
/home/tobipull/cf-tune-4/1000-traces[TorCircuit]num[2..10]/limit-0.75,20000,30.0000,12.2117,17.7884,369.1409,102.3076,266.8333,0.0000,0.0000,0.0000,11.3047,7.3779,14.0005,1.1300,18.2226,38.8145,0.8047,0.6703
/home/tobipull/cf-tune-4/1000-traces[TorCircuit]num[2..10]/limit-0.5,20000,30.0000,12.2117,17.7884,225.5083,63.3668,162.1414,0.0000,0.0000,0.0000,6.5169,4.1890,8.1150,0.4246,18.2226,25.9606,0.8812,0.7242
/home/tobipull/cf-tune-4/1000-drp[606194..966791]slRange(3.068..9.338)/limit-1,20000,30.0000,12.2117,17.7884,314.2080,113.8071,200.4009,0.0000,0.0000,0.0000,9.4736,8.3196,10.2659,2.9677,18.2226,72.3016,0.8265,0.7050
/home/tobipull/cf-tune-4/1000-drp[606194..966791]slRange(3.068..9.338)/limit-0.75,20000,30.0000,12.2117,17.7884,209.2752,76.7633,132.5120,0.0000,0.0000,0.0000,5.9758,5.2861,6.4494,1.1675,18.2226,39.4967,0.8718,0.7258
/home/tobipull/cf-tune-4/1000-drp[606194..966791]slRange(3.068..9.338)/limit-0.5,20000,30.0000,12.2117,17.7884,141.4941,53.4734,88.0207,0.0000,0.0000,0.0000,3.7165,3.3789,3.9482,0.4668,18.2226,26.7282,0.9107,0.7355
/home/tobipull/cf-tune-4/489-incfalse/limit-1,20000,30.0000,12.2117,17.7884,689.7300,179.6891,510.0408,0.0000,0.0000,0.0000,21.9910,13.7146,27.6727,2.4847,18.2226,63.5002,0.6532,0.6867
